postId,posCommentCount,neuCommentCount,negCommentCount,totalCommentCount,netCompound
1991716644473195_2582738122037708,1,1,0,2,0.4404
1991716644473195_2583173751994145,5,2,0,7,2.7966
1991716644473195_2583198475325006,7,1,0,8,3.4698
1991716644473195_2583514075293446,7,1,0,8,3.4071
1991716644473195_2583677358610451,1,0,0,1,0.4927
1991716644473195_2584279225216931,2,0,0,2,0.8619
1991716644473195_2584332688544918,2,0,0,2,0.8808
1991716644473195_2584838825160971,1,1,0,2,0.4404
1991716644473195_2584916131819907,1,0,0,1,0.4404
1991716644473195_2584951911816329,1,0,0,1,0.296
1991716644473195_2584984851813035,1,1,0,2,0.3612
1991716644473195_2584998285145025,4,0,0,4,1.7761
1991716644473195_2585142991797221,5,6,0,11,3.153
1991716644473195_2585145698463617,1,0,0,1,0.4404
1991716644473195_2585317758446411,2,0,0,2,1.0653
1991716644473195_2585686531742867,1,0,0,1,0.4404
1991716644473195_2585874951724025,5,2,1,8,2.6224
1991716644473195_2586295335015320,20,5,0,25,10.8853
1991716644473195_2586338658344321,4,0,0,4,1.6257
1991716644473195_2586442731667247,3,14,0,17,1.3367
1991716644473195_2586776294967224,1,2,0,3,0.4404
1991716644473195_2586864601625060,1,1,0,2,0.4215
1991716644473195_2587234248254762,21,4,0,25,11.6344
1991716644473195_2587569188221268,15,5,0,20,6.6722
1991716644473195_2589003778077809,17,3,0,20,8.3178
1991716644473195_2589528581358662,12,5,0,17,7.2799
1991716644473195_2589660514678802,1,0,0,1,0.4754
1991716644473195_2591473394497514,5,0,0,5,2.5521
1991716644473195_2591496861161834,3,1,0,4,1.3212
1991716644473195_2592500011061519,15,4,0,19,6.7295
1991716644473195_2592690901042430,0,1,0,1,0
1991716644473195_2593035951007925,14,10,1,25,5.7388
1991716644473195_2593173890994131,6,0,0,6,2.5275
1991716644473195_2593396810971839,0,2,0,2,0
1991716644473195_2593809000930620,4,1,0,5,2.1467
1991716644473195_2594029974241856,2,0,0,2,1.2498
1991716644473195_2594282507549936,1,0,0,1,0.4215
1991716644473195_2594315300879990,1,0,0,1,0.4215
1991716644473195_2594684904176363,7,1,0,8,3.045
1991716644473195_2594864037491783,11,6,1,18,3.7654
1991716644473195_2595716820739838,5,0,0,5,2.2365
1991716644473195_2595811047397082,3,1,0,4,1.3357
1991716644473195_2595831887394998,1,0,0,1,0.5859
1991716644473195_2595855734059280,3,0,0,3,1.3023
1991716644473195_2595939744050879,20,1,0,21,10.1234
1991716644473195_2596123120699208,24,1,0,25,11.621
1991716644473195_2596486437329543,1,1,0,2,0.4754
1991716644473195_2596605697317617,2,0,0,2,1.0653
1991716644473195_2596607227317464,12,4,1,17,5.1596
1991716644473195_2596769287301258,6,2,0,8,2.5238
1991716644473195_2596813980630122,4,2,0,6,1.686
1991716644473195_2596907550620765,4,0,0,4,1.7777
1991716644473195_2596967883948065,1,0,0,1,0.4404
1991716644473195_2596972147280972,1,0,0,1,0.4404
1991716644473195_2597432853901568,1,0,0,1,0.4404
1991716644473195_2597469690564551,5,4,0,9,2.7283
1991716644473195_2597490673895786,1,0,0,1,0.4404
1991716644473195_2597491623895691,5,0,0,5,2.8825
1991716644473195_2597615233883330,3,4,0,7,2.0999
1991716644473195_2597621533882700,0,1,0,1,0
1991716644473195_2597682863876567,2,0,0,2,1.0464
1991716644473195_2597825157195671,2,0,1,3,0.2591
1991716644473195_2598359757142211,2,1,0,3,0.7364
1991716644473195_2598391670472353,2,0,0,2,0.9508
1991716644473195_2598426123802241,4,0,0,4,1.7049
1991716644473195_2598785090433011,1,2,0,3,0.4767
1991716644473195_2599124767065710,9,0,0,9,5.3848
1991716644473195_2599143770397143,3,1,0,4,1.6052
1991716644473195_2599208527057334,4,0,0,4,2.8778
1991716644473195_2599237393721114,1,2,0,3,0.4404
1991716644473195_2599245557053631,3,0,0,3,1.4852
1991716644473195_2599333497044837,1,0,0,1,0.7269
1991716644473195_2599417197036467,2,0,0,2,0.8969
1991716644473195_2599447220366798,2,1,0,3,0.8808
1991716644473195_2599542873690566,11,14,0,25,5.534
1991716644473195_2600078166970370,8,1,0,9,3.7913
1991716644473195_2600266723618181,4,9,1,14,1.1374
1991716644473195_2600275150284005,2,0,0,2,1.0079
1991716644473195_2600295190282001,4,0,0,4,1.7427
1991716644473195_2600420336936153,1,0,0,1,0.6249
1991716644473195_2600511803593673,3,0,0,3,1.4368
1991716644473195_2600995526878634,0,0,1,1,-0.296
1991716644473195_2601168793527974,7,0,0,7,3.6846
1991716644473195_2601213286856858,17,8,0,25,5.2186
1991716644473195_2601213796856807,23,2,0,25,13.3755
1991716644473195_2601238350187685,2,0,0,2,1.0398
1991716644473195_2601273210184199,0,0,1,1,-0.0258
1991716644473195_2601371010174419,7,2,0,9,3.4416
1991716644473195_2601470556831131,2,2,0,4,0.8016
1991716644473195_2601471316831055,8,3,0,11,3.3029
1991716644473195_2601471516831035,2,7,0,9,1.1457
1991716644473195_2601489670162553,11,13,1,25,3.4862
1991716644473195_2601588390152681,3,5,0,8,1.3161
1991716644473195_2601848550126665,1,1,0,2,0.3182
1991716644473195_2601905560120964,3,0,0,3,1.277
1991716644473195_2602058163439037,23,2,0,25,12.0862
1991716644473195_2602141583430695,4,0,0,4,1.83
1991716644473195_2602915670019953,3,0,0,3,1.4781
1991716644473195_2603004010011119,12,2,0,14,6.7785
1991716644473195_2603604303284423,1,12,1,14,-0.2188
1991716644473195_2603612689950251,5,1,0,6,2.5219
1991716644473195_2603744209937099,7,1,0,8,3.8009
1991716644473195_2603803973264456,1,0,0,1,0.4404
1991716644473195_2603809779930542,8,2,1,11,3.7168
1991716644473195_2603877786590408,3,0,0,3,1.7982
1991716644473195_2603892583255595,4,0,0,4,2.6
1991716644473195_2604000353244818,6,7,1,14,2.1895
1991716644473195_2604031446575042,4,3,0,7,1.8138
1991716644473195_2604141666564020,8,6,0,14,3.0306
1991716644473195_2604445899866930,1,1,0,2,0.4019
1991716644473195_2604501839861336,2,12,0,14,1.0307
1991716644473195_2604524806525706,0,1,0,1,0
1991716644473195_2604525626525624,21,4,0,25,10.2908
1991716644473195_2604546309856889,1,0,0,1,0.4404
1991716644473195_2604552556522931,10,1,0,11,4.7461
1991716644473195_2604555753189278,8,0,0,8,4.317
1991716644473195_2604567993188054,7,1,0,8,3.8762
1991716644473195_2604590403185813,2,0,1,3,1.4497
1991716644473195_2604594746518712,8,0,1,9,4.4498
1991716644473195_2604605496517637,10,14,1,25,4.441
1991716644473195_2604686119842908,4,0,0,4,2.0672
1991716644473195_2604751949836325,2,3,2,7,0.6783
1991716644473195_2604990489812471,3,0,0,3,1.5093
1991716644473195_2605444139767106,3,0,0,3,1.4084
1991716644473195_2605487263096127,6,4,0,10,2.4791
1991716644473195_2605583783086475,2,0,0,2,1.0209
1991716644473195_2605656769745843,5,0,0,5,2.7209
1991716644473195_2605666843078169,1,0,0,1,0.8491
1991716644473195_2605737973071056,3,3,0,6,2.1578
1991716644473195_2605760509735469,5,2,0,7,2.7112
1991716644473195_2605869083057945,15,10,0,25,7.4758
1991716644473195_2605917853053068,0,1,0,1,0
1991716644473195_2606399616338225,8,0,0,8,3.8511
1991716644473195_2606401069671413,0,0,1,1,-0.1697
1991716644473195_2606404866337700,1,0,0,1,0.6908
1991716644473195_2606408949670625,13,3,0,16,7.0549
1991716644473195_2606434539668066,2,1,0,3,0.8808
1991716644473195_2606444679667052,1,0,0,1,0.4215
1991716644473195_2606475809663939,3,10,0,13,1.0357
1991716644473195_2606479152996938,2,1,0,3,0.9158
1991716644473195_2606480082996845,1,1,0,2,0.3612
1991716644473195_2606609292983924,1,0,0,1,0.4404
1991716644473195_2606640516314135,5,3,0,8,2.8798
1991716644473195_2606704302974423,14,4,0,18,7.8264
1991716644473195_2606761572968696,0,1,0,1,0
1991716644473195_2606876142957239,1,2,0,3,0.9782
1991716644473195_2606888229622697,0,1,1,2,-0.296
1991716644473195_2606955946282592,15,10,0,25,7.9877
1991716644473195_2607413539570166,10,5,0,15,6.3298
1991716644473195_2607447532900100,11,12,2,25,4.181
1991716644473195_2607483019563218,4,8,0,12,1.9362
1991716644473195_2607486576229529,0,1,0,1,0
1991716644473195_2607511682893685,18,2,0,20,7.9649
1991716644473195_2607551512889702,0,1,0,1,0
1991716644473195_2607563806221806,5,6,0,11,2.1831
1991716644473195_2607578352887018,1,0,0,1,0.4404
1991716644473195_2607684219543098,3,7,0,10,1.7971
1991716644473195_2607689292875924,1,2,0,3,0.8531
1991716644473195_2608196356158551,3,4,0,7,1.9856
1991716644473195_2608242152820638,1,1,0,2,0.4215
1991716644473195_2608259889485531,9,1,0,10,4.794
1991716644473195_2608282486149938,1,0,0,1,0.9782
1991716644473195_2608284092816444,6,2,0,8,3.1684
1991716644473195_2608316006146586,1,2,0,3,0.4927
1991716644473195_2608338442811009,2,0,0,2,0.8619
1991716644473195_2608446522800201,3,1,0,4,1.3373
1991716644473195_2608447986133388,0,6,1,7,-0.2023
1991716644473195_2608482156129971,1,2,0,3,0.7096
1991716644473195_2608590286119158,0,2,0,2,0
1991716644473195_2608591796119007,0,1,0,1,0
1991716644473195_2608629839448536,1,0,0,1,0.6908
1991716644473195_2608636036114583,5,2,0,7,2.2101
1991716644473195_2608679286110258,10,12,0,22,4.9241
1991716644473195_2608689396109247,1,1,0,2,0.871
1991716644473195_2608708109440709,1,0,0,1,0.6597
1991716644473195_2608709852773868,3,2,0,5,1.3735
1991716644473195_2609072462737607,1,1,0,2,0.4939
1991716644473195_2609221939389326,5,4,1,10,2.1515
1991716644473195_2609251346053052,3,1,0,4,1.7117
1991716644473195_2609270859384434,1,7,0,8,0.4404
1991716644473195_2609315182713335,1,3,0,4,0.4404
1991716644473195_2609334806044706,1,2,0,3,0.4404
1991716644473195_2609339296044257,19,6,0,25,8.6912
1991716644473195_2609352879376232,7,4,0,11,4.273
1991716644473195_2609478576030329,2,4,0,6,0.8619
1991716644473195_2609618972682956,2,2,0,4,0.7364
1991716644473195_2609641082680745,1,0,0,1,0.4215
1991716644473195_2609646192680234,10,5,0,15,5.4357
1991716644473195_2609661572678696,4,4,0,8,2.3584
1991716644473195_2609929692651884,22,3,0,25,11.9392
1991716644473195_2609997919311728,0,4,0,4,0
1991716644473195_2610064265971760,4,2,1,7,1.5707
1991716644473195_2610136805964506,2,2,0,4,1.2675
1991716644473195_2610139445964242,4,15,0,19,1.7616
1991716644473195_2610139672630886,1,3,0,4,0.0772
1991716644473195_2610198705958316,2,0,0,2,1.187
1991716644473195_2610381589273361,1,2,0,3,0.4404
1991716644473195_2610382719273248,1,0,0,1,0.4404
1991716644473195_2610382732606580,3,7,1,11,1.3427
1991716644473195_2610393805938806,1,7,0,8,0.4404
1991716644473195_2610434089268111,4,20,1,25,1.8803
1991716644473195_2610446799266840,11,13,1,25,5.3397
1991716644473195_2610452725932914,7,7,0,14,3.7666
1991716644473195_2610502872594566,2,15,0,17,0.8808
1991716644473195_2610808349230685,2,0,0,2,0.8619
1991716644473195_2610835442561309,1,6,0,7,0.4404
1991716644473195_2610848532560000,2,15,0,17,0.8808
1991716644473195_2610867385891448,2,5,0,7,1.3211
1991716644473195_2610984392546414,0,25,0,25,0
1991716644473195_2610996132545240,0,2,0,2,0
1991716644473195_2611026912542162,5,20,0,25,2.2893
1991716644473195_2611040112540842,0,25,0,25,0
1991716644473195_2611046822540171,2,4,0,6,1.0464
1991716644473195_2611131539198366,2,5,0,7,0.8968
1991716644473195_2611132305864956,1,5,0,6,0.0516
1991716644473195_2611149915863195,1,23,1,25,-0.0468
1991716644473195_2611224872522366,0,1,0,1,0
1991716644473195_2611368022508051,1,1,0,2,0.4215
1991716644473195_2611575249153995,1,1,0,2,0.4754
1991716644473195_2611708489140671,8,17,0,25,3.6445
1991716644473195_2611729675805219,0,9,0,9,0
1991716644473195_2611761642468689,0,11,0,11,0
1991716644473195_2611811785797008,1,19,0,20,0.4404
1991716644473195_2611821225796064,1,1,0,2,0.4754
1991716644473195_2611883149123205,4,20,0,24,1.866
1991716644473195_2612179632426890,1,9,0,10,0.6249
1991716644473195_2612489225729264,4,0,0,4,1.8662
1991716644473195_2612536469057873,2,1,0,3,0.9331
1991716644473195_2612567585721428,0,0,1,1,-0.5267
1991716644473195_2612570149054505,0,5,0,5,0
1991716644473195_2612625879048932,13,12,0,25,6.2942
1991716644473195_2612633455714841,3,22,0,25,1.6902
1991716644473195_2612633789048141,2,23,0,25,1.0653
1991716644473195_2612643462380507,0,25,0,25,0
1991716644473195_2612647249046795,1,24,0,25,0.4404
1991716644473195_2612665019045018,15,10,0,25,7.5931
1991716644473195_2612667032378150,2,23,0,25,0.5699
1991716644473195_2612684819043038,2,0,0,2,0.9508
1991716644473195_2612721299039390,2,23,0,25,0.8808
1991716644473195_2612721445706042,0,22,0,22,0
1991716644473195_2612740442370809,1,24,0,25,0.4404
1991716644473195_2612766772368176,2,12,0,14,0.736
1991716644473195_2613056155672571,1,15,0,16,0.7579
1991716644473195_2613117162333137,3,20,2,25,1.1911
1991716644473195_2613372522307601,1,24,0,25,0.4404
1991716644473195_2613375985640588,0,11,0,11,0
1991716644473195_2613456475632539,1,24,0,25,0.0258
1991716644473195_2613462382298615,1,12,0,13,0.6467
1991716644473195_2613504258961094,1,24,0,25,0.7579
1991716644473195_2613549258956594,3,17,0,20,1.3562
1991716644473195_2613550442289809,1,24,0,25,0.4404
1991716644473195_2613575228953997,6,19,0,25,2.7124
1991716644473195_2613576822287171,1,24,0,25,0.4927
1991716644473195_2613588255619361,7,18,0,25,3.3023
1991716644473195_2613590132285840,11,14,0,25,5.5241
1991716644473195_2613614918950028,0,25,0,25,0
1991716644473195_2613615008950019,3,22,0,25,1.154
1991716644473195_2613618805616306,0,24,1,25,-0.1027
1991716644473195_2613641665614020,0,23,2,25,-0.2054
1991716644473195_2613666975611489,1,23,1,25,0.1444
1991716644473195_2613707118940808,0,4,0,4,0
1991716644473195_2613709595607227,5,19,1,25,2.4147
1991716644473195_2613771848934335,1,24,0,25,0.4404
1991716644473195_2613836278927892,4,18,3,25,1.8657
1991716644473195_2613869245591262,7,17,1,25,3.5766
1991716644473195_2613873972257456,9,15,1,25,4.6153
1991716644473195_2614188522226001,4,21,0,25,1.8661
1991716644473195_2614292162215637,2,23,0,25,0.8016
1991716644473195_2614298235548363,1,24,0,25,0.4215
1991716644473195_2614308038880716,3,20,2,25,1.2369
1991716644473195_2614327018878818,1,24,0,25,0.6249
1991716644473195_2614344018877118,3,21,1,25,1.0513
1991716644473195_2614392255538961,1,23,1,25,0.4337
1991716644473195_2614454415532745,0,9,0,9,0
1991716644473195_2614463348865185,0,25,0,25,0
1991716644473195_2614471728864347,0,7,0,7,0
1991716644473195_2614478558863664,1,24,0,25,0.4404
1991716644473195_2614545168857003,0,25,0,25,0
1991716644473195_2614585825519604,0,25,0,25,0
1991716644473195_2614586248852895,6,19,0,25,0.9854
1991716644473195_2614591955518991,2,9,0,11,1.3104
1991716644473195_2614599028851617,1,24,0,25,0.7269
1991716644473195_2614619175516269,0,4,0,4,0
1991716644473195_2614621058849414,1,24,0,25,0.4215
1991716644473195_2614655738845946,6,19,0,25,1.1157
1991716644473195_2614661758845344,2,23,0,25,1.2223
1991716644473195_2614663018845218,0,24,1,25,-0.25
1991716644473195_2614665162178337,19,6,0,25,10.5244
1991716644473195_2614676815510505,3,22,0,25,1.432
1991716644473195_2614702852174568,6,15,0,21,2.4273
1991716644473195_2614706642174189,1,24,0,25,0.4404
1991716644473195_2614725992172254,0,25,0,25,0
1991716644473195_2614744545503732,1,24,0,25,0.4215
1991716644473195_2614760205502166,6,19,0,25,0.8264
1991716644473195_2614771308834389,2,23,0,25,0.9521
1991716644473195_2614772128834307,0,25,0,25,0
1991716644473195_2615227722122081,0,24,1,25,-0.25
1991716644473195_2615393395438847,1,24,0,25,0.7297
1991716644473195_2615425882102265,1,24,0,25,0.4404
1991716644473195_2615435038768016,5,20,0,25,2.3796
1991716644473195_2615439598767560,6,17,2,25,2.8448
1991716644473195_2615453812099472,1,24,0,25,0.4404
1991716644473195_2615485488762971,3,0,0,3,1.3723
1991716644473195_2615492322095621,0,25,0,25,0
1991716644473195_2615518625426324,0,25,0,25,0
1991716644473195_2615553428756177,1,24,0,25,0.4404
1991716644473195_2615558838755636,1,24,0,25,0.4048
1991716644473195_2615595772085276,4,21,0,25,2.0481
1991716644473195_2615672162077637,1,24,0,25,0.4404
1991716644473195_2615716002073253,2,23,0,25,0.8808
1991716644473195_2615750975403089,1,23,1,25,-0.1251
1991716644473195_2615980885380098,2,23,0,25,0.9158
1991716644473195_2616027778708742,2,23,0,25,1.272
1991716644473195_2616053072039546,1,24,0,25,0.6249
1991716644473195_2616115465366640,5,20,0,25,2.2695
1991716644473195_2616131438698376,3,22,0,25,1.3212
1991716644473195_2616168068694713,1,24,0,25,0.4404
1991716644473195_2616172308694289,1,23,1,25,-0.0863
1991716644473195_2616174305360756,2,23,0,25,0.8808
1991716644473195_2616255128686007,1,0,0,1,0.6249
1991716644473195_2616300795348107,0,25,0,25,0
1991716644473195_2616301942014659,0,17,0,17,0
1991716644473195_2616313472013506,2,23,0,25,1.3546
1991716644473195_2616334495344737,2,23,0,25,1.3388
1991716644473195_2616341218677398,1,23,1,25,0.1736
1991716644473195_2616354288676091,0,25,0,25,0
1991716644473195_2616356052009248,0,23,2,25,-1.0534
1991716644473195_2616428975335289,1,24,0,25,0.9173
1991716644473195_2616460271998826,0,25,0,25,0
1991716644473195_2616474628664057,0,22,0,22,0
1991716644473195_2616485678662952,0,24,1,25,-0.5267
1991716644473195_2616501631994690,0,25,0,25,0
1991716644473195_2616517661993087,4,21,0,25,2.1538
1991716644473195_2616527725325414,0,25,0,25,0
1991716644473195_2616575391987314,1,24,0,25,0.7297
1991716644473195_2616600775318109,2,23,0,25,1.3577
1991716644473195_2616610625317124,1,23,1,25,0.3549
1991716644473195_2616647981980055,0,25,0,25,0
1991716644473195_2616878748623645,0,8,0,8,0
1991716644473195_2616945455283641,2,23,0,25,1.1175
1991716644473195_2616946911950162,1,24,0,25,0.7297
1991716644473195_2616972575280929,0,14,0,14,0
1991716644473195_2616999995278187,0,25,0,25,0
1991716644473195_2617039038607616,0,25,0,25,0
1991716644473195_2617040201940833,1,24,0,25,0.4404
1991716644473195_2617076378603882,0,24,1,25,-0.5267
1991716644473195_2617107741934079,0,25,0,25,0
1991716644473195_2617113838600136,0,25,0,25,0
1991716644473195_2617119691932884,1,24,0,25,0.9378
1991716644473195_2617130115265175,0,25,0,25,0
1991716644473195_2617139225264264,0,24,1,25,-0.5267
1991716644473195_2617148891929964,6,17,2,25,1.7109
1991716644473195_2617295045248682,5,20,0,25,2.3406
1991716644473195_2617323945245792,2,23,0,25,0.933
1991716644473195_2617400301904823,2,23,0,25,0.9331
1991716644473195_2617446721900181,1,24,0,25,0.4404
1991716644473195_2617799665198220,1,7,0,8,0.6478
1991716644473195_2617800181864835,0,11,0,11,0
1991716644473195_2617807271864126,0,25,0,25,0
1991716644473195_2617873371857516,1,24,0,25,0.3612
1991716644473195_2617899855188201,0,9,0,9,0
1991716644473195_2617930925185094,4,18,0,22,2.1491
1991716644473195_2617952115182975,0,25,0,25,0
1991716644473195_2617958908515629,1,10,0,11,0.4927
1991716644473195_2618004861844367,0,25,0,25,0
1991716644473195_2618091268502393,0,2,1,3,-0.296
1991716644473195_2618115931833260,2,23,0,25,1.3074
1991716644473195_2618314218480098,0,5,0,5,0
1991716644473195_2618320945146092,1,12,0,13,0.4404
1991716644473195_2618339858477534,1,24,0,25,0.4404
1991716644473195_2618652225112964,0,25,0,25,0
1991716644473195_2618743898437130,0,25,0,25,0
1991716644473195_2618794705098716,0,25,0,25,0
1991716644473195_2618798931764960,1,24,0,25,0.7579
1991716644473195_2618855381759315,1,24,0,25,0.6249
1991716644473195_2618871911757662,1,14,0,15,0.4404
1991716644473195_2618888838422636,0,25,0,25,0
